CVE_ENT_1,CVE_MUN_1,CVE_LOC,NOMLOC,AGEB
08,018,0034,Rancho de González,0228
08,018,0051,Colonia México (La Lagunita),0196
08,001,0351,Villa Ahumada y Anexas,2231
08,001,0354,Ejido Zaragoza,2316
08,001,0796,Ejido Lucio Blanco,2551
08,007,0223,Puerto Tres Hermanos,0915
08,007,0223,Puerto Tres Hermanos,0915
08,036,0075,Ejido Lote Ocho (Lugo),1703
08,036,0286,El Predio,1811
08,045,0007,Estación Consuelo,0348
08,029,0541,El Bajío Largo de Atascaderos,1569
08,019,1038,La Puerta de Chihuahua,5743
08,012,0025,Ranchería Guahuachérare,0506
08,020,0450,Guasachi,0391
08,031,0061,Loya,0893
08,052,0055,San Juan,1054
08,062,0004,Ancón de Carros,0565
08,062,0003,Las Alvareñas,0565
08,062,0034,San Marcos,0565
08,062,0009,La Cuadra,0531
08,062,0619,Piedra de Lumbre,0531
08,062,0015,El Indio,0531
08,062,0004,Ancón de Carros,0565
08,067,0009,El Campamento,0576
08,067,0041,El Sepulvedeño,0557
08,067,0077,El Toro (La Gallina),0576
08,011,0092,Maravillas,2632
08,017,0158,Campo 6 1/2 A,145A
08,017,0063,Campo 104,1394
08,017,0743,Kilómetro 10 Corredor Comercial Manitoba,1479
08,017,0478,Kilómetro 7 Corredor Comercial Manitoba,1500
08,017,0281,Campo 22 1/2,1500
08,017,0017,Campo 2A,1500
08,017,0004,Allende,1337
08,017,0370,Campo 102 1/2,1375
08,017,0665,Campo 100,1375
08,017,0018,Campo 2B,1464
08,017,0050,Campo 22,1464
08,006,0014,El Porvenir,0195
08,017,0144,Colonia Vianna,1356
08,017,0894,Campo 8C,1411
08,017,0342,Granjas el Venado,138A
08,017,0357,Colonia Margarita Maza de Juárez (Las Margaritas),1375
08,054,0022,Campo Cincuenta y Cinco (La Cordovana),0328
08,017,0020,Campo 3B,1464
08,017,0642,Kilómetro 17 Corredor Comercial Manitoba,145A
08,017,0158,Campo 6 1/2 A,145A
08,017,0641,Kilómetro 16 Corredor Comercial Manitoba,145A
08,017,0159,Campo 6 1/2 B,1411
08,017,0160,Campo 6 1/2 C,1411
08,026,0017,El Nogalito,0041
08,011,0059,Floreño,2632
08,011,0129,Presilla Alta (Los Chizos),2685
08,011,0155,San Ignacio,2632
08,062,0350,Ampliación Colonia Altamirano,0565
08,021,0106,El Ochenta y Dos,0810
08,021,0106,El Ochenta y Dos,0810
08,019,0277,Ejido Nuevo Delicias y Anexas (Tierras Nuevas),429A
08,019,0300,El Sauz,0441
08,019,0277,Ejido Nuevo Delicias y Anexas (Tierras Nuevas),429A
08,019,0279,Nuevo Majalca,4406
08,004,0146,Praderas de San Antonio,0129
08,019,0490,San Isidro (Los Hoyos),4406
08,019,0329,Estación Ojo Laguna,4228
08,004,0004,San Guillermo (Santa Elena),0129
08,019,1397,Granjas Sacramento,4463
08,019,0374,Rancho el Tarín,4529
10,004,0015,Los Cuatillos (Hacienda de Pedriceña),0802
10,004,0011,Cerro Santiago (Cerro de Santiago),0982
32,029,0009,Colonia Veinte de Noviembre (Santa Ana),0013
10,004,0044,Pedriceña (Estación Pedriceña),0770
10,006,0030,La Prontitud,0313
10,006,0006,La Granja,0421
10,006,0010,Oriente Aguanaval,0332
10,008,0004,Felipe Carrillo Puerto (Tarabillas),0445
10,017,0028,Ojos Azules (Campo Alegre),0618
10,010,0044,La Zarca,0833
10,013,0177,Estación Yermo,1157
10,036,0038,Morelos (La Loma Yermo) [Granja],0628
10,015,0019,Paso Nacional,0350
10,016,0031,Lauro del Villar,0220
10,022,0009,La Joya,0285
10,038,0003,Graceros,0054
10,022,0003,Los Ángeles,0247
10,018,0011,Emiliano Martínez (Torres),0691
10,020,0014,General Lázaro Cárdenas,0276
10,020,0020,Pánuco de Coronado,0261
10,020,0014,General Lázaro Cárdenas,0276
10,021,0032,Yerbanís,0305
10,022,0006,Damián Carmona,0247
10,019,0135,Macho Bayo,0133
10,032,0091,Providencia,0296
10,032,0119,San Julián,0915
10,032,0044,El Encinal,0296
10,032,0102,El Salvador,0296
10,032,0018,Lozano Zavala (La Campana),0296
10,039,0136,Corona del Valle (San Juan Nuevo),009A
10,032,0014,Atotonilco,0879
10,018,0005,Campo Agrario (El Bronco),0687
10,014,0005,La Joya de Atotonilco (Atotonilco),0902
10,039,0027,Jardín de Flores,0117
10,039,0144,Campo de Gracia,0102
10,039,0022,Fuente del Llano (Santiaguillo),0121
10,039,0033,Melchor Ocampo (El Trébol),0121
10,039,0037,Nueva Esperanza (Cuernavaca),0140
10,039,0011,Campo Limpio,0102
10,039,0043,Patio de Flores,0102
10,039,0013,Valle de Flores (Cantarranas),0117
10,039,0121,Nuevo Patio de Flores,009A
10,032,0142,San Pedro de Tenerapa,1218
10,019,0135,Macho Bayo,0133
05,009,0010,Buenavista de Arriba,0456
10,007,0161,El Vergelito,1075
10,036,0009,Banco Nacional,0789
10,007,0107,Nazas (Las Lagartijas),1075
10,012,0560,Dolores (La Borrega),0838
10,012,0561,La Goleta,0838
10,012,0606,Fortuna de Rancho Güero,0838
10,007,0162,Vicente Nava,108A
10,007,0049,La Competencia,108A
10,012,0026,La Mina (El Sarnoso),0791
10,001,0100,La Plazuela (El Rayo),0849
10,026,0087,San Luis de Villa Corona,1085
10,013,0177,Estación Yermo,1157
10,007,0302,El Barro 33 (El Treinta y Tres),1056
10,014,0042,El Troncón,0921
10,026,0444,Neveros,1193
10,023,0608,San Antonio y Anexos,0969
10,005,0149,Cinco de Febrero,3151
10,005,0222,Nueva Patria (Santo Domingo),3077
10,023,0689,Estación Coyotes (José María Morelos),0969
10,005,0211,Minerva (Colonia),3359
10,005,0292,Veintiocho de Septiembre,3344
10,005,0194,José Refugio Salcido,3274
10,005,0180,General Felipe Ángeles (Ejido),3359
10,005,0197,Juan B. Ceballos,2914
10,005,1687,Los Cedros [Fraccionamiento],301A
10,005,0279,Sebastián Lerdo de Tejada,333A
10,005,0138,Belisario Domínguez,3274
10,005,1379,Fraccionamiento Campestre las Granjas Uno,301A
10,005,0187,Colonia Hidalgo,3039
10,012,0049,Sapioris,0861
10,012,0022,Juan E. García,0819
10,012,0044,San Jacinto,0823
05,017,0072,Las Palomas,0123
10,006,0016,San Luis de Corea,0281
10,012,0003,Los Ángeles,0838
10,001,0104,El Progreso (Los Pinos),075A
10,001,0049,Francisco Zarco (Las Delicias),0800
10,001,0108,Manuel Jiménez (Rancho Seco),0800
10,016,0047,Revolución Social,0254
10,038,0012,Estación Vicente Guerrero,0143
10,028,0042,Toledo,0221
10,028,0037,El Saucito,0289
10,028,0022,José María Patoni (Menores de Arriba),0236
10,028,0018,Francisco Primo Verdad (Menores de Abajo),019A
10,028,0017,Pueblo Nuevo Francisco de Ibarra (El Crucero),0274
12,003,0038,San Antonio de los Libres,0306
12,022,0473,Los Bayados,0710
12,054,0113,El Remance,0292
12,001,0129,Los Órganos de San Agustín (El Quemado),1973
12,001,0153,San Isidro Gallinero (El Gallinero),1992
12,001,0297,El Arenal,1992
12,045,0029,Las Juntas,0293
12,002,0022,Tecozajca (Tepehuaje),0173
12,002,0014,Rincón de Cozahuapa,0173
20,242,0049,La Joya Peras (Tivaá),0032
12,003,0033,Nanche Colorado (El Nanche),033A
12,007,0104,El Varal (El Brinco),0184
12,064,0009,La Montaña,0265
12,064,0018,El Tamarindo del Río,0265
12,058,0297,Miahuatepec,0412
12,058,0036,Cruz Blanca,0408
12,052,0096,Mixtecapa,0387
12,052,0106,Barrio de Guadalupe,0387
12,052,0107,Cruz Alta,0387
12,072,0005,Ayotoxtla,0271
12,072,0064,Llano Pericón,0271
12,072,0120,Villa de Guadalupe,0271
12,032,0075,Puerto Gallo [Campamento],0350
12,011,0336,Villa del Carmen,0280
12,056,0052,El Zanate,0259
12,036,0008,La Reforma,0082
12,036,0012,La Victoria,0078
12,036,0019,El Capulín,0082
12,014,0011,Llano Real (El Dorado),009A
12,017,0011,El Machito de las Flores,0091
12,035,0003,Colonia Álvaro Obregón,0634
12,026,0013,San Luis,0090
12,025,0012,El Líbano,0197
12,041,0075,Xkua Xtuti,0222
12,041,0124,San Juan de las Nieves,0222
12,011,0056,La Remonta (La Remonta Grande),0257
12,011,0089,Junta de los Ríos (Las Juntas),0312
12,011,0147,Colonia Vicente Guerrero,0327
12,073,0105,Pandacuareo,0508
12,050,0011,Placeritos,019A
12,051,0010,Huehuecoyotla,0229
12,061,0019,Zoquiapa,0210
12,074,0017,Topiltepec,0238
12,018,0023,Las Peñas,0065
12,058,0324,Nueva Esperanza,0380
12,029,0097,Colonia General Heliodoro Castillo (Chicahuales),0779
12,070,0005,Tehuaxtitlán,0224
12,008,0041,San Juan Teocalcingo,0143
17,025,0004,Coaxitlán,0128
12,013,0049,Quetzalapa,0143
12,055,0040,San Miguel Guerrero (San Miguel),0374
12,048,0220,Barra de Potosí,0609
12,029,0030,Carrizal de la Vía,0904
12,032,0057,Ojo de Agua (Ojo de Agua del Progreso),0350
12,032,0042,Izotepec,0350
12,052,0096,Mixtecapa,0387
12,052,0107,Cruz Alta,0387
12,081,0041,13 de Septiembre,0020
12,042,0017,Xicomulco,022A
12,062,0009,El Limón Guadalupe,0222
12,036,0024,Chimalapa,0063
12,058,0115,Yerbabuena,0395
12,048,0309,Puente del Tuzal,0613
12,055,0054,Temaxcalapa,0410
12,060,0037,Tepacoya,0177
12,055,0118,Minas Viejas,0389
12,048,0645,Arroyo Verde,0632
12,048,0068,Coyuquilla Norte,0632
12,059,0026,Xalitla,0320
12,075,0002,Ahuelicán,0358
12,059,0015,San Miguel Tecuiciapan,0316
12,034,0007,Atetetla,0228
12,035,0017,Rancho del Cura,062A
12,028,0168,El Pinoral,0288
12,044,0053,La Villita,021A
12,062,0008,Jicayán de Tovar,0237
12,076,0048,El Capulín,0020
12,076,0052,Loma Maguey,0020
12,076,0056,Zilacayota,0020
12,076,0078,El Tejocote,0020
12,076,0139,Laguna Seca,0020
12,004,0014,Petlacalancingo,0125
12,024,0014,Cuescomapa,0151
12,003,0042,San Jerónimo el Grande,0325
12,066,0030,Xalatzala,0255
12,004,0003,Ahuejutla,0093
12,066,0028,Tototepec (Yozononi),0255
12,004,0014,Petlacalancingo,0125
12,009,0004,Cuautipan,0047
12,043,0015,Juanacatlán,0299
12,066,0003,Alpoyecancingo,0255
12,010,0108,Vicente Guerrero,0137
12,076,0006,Apetzuca,0020
12,076,0041,Xilotlancingo,0020
12,076,0043,Zontecomapa,0020
12,076,0046,Agua Fría,0020
12,076,0065,Lázaro Cárdenas,0020
12,076,0069,El Mirador,0020
12,076,0070,Puerto Buenavista,0020
12,076,0072,Tierra Colorada,0020
12,076,0113,Yerba Santa,0020
12,076,0010,Barranca Pobre,0020
12,076,0060,Barranca Mina,0020
12,073,0136,La Quiringucua,0442
12,073,0113,La Parota,0438
12,012,0092,Plan de Gatica,017A
12,012,0163,Ciénega del Sauce,017A
12,028,0208,Buena Vista de las Pilas,0324
12,077,0007,La Ceniza (Loma de Romero),009A
12,006,0070,Pueblo Nuevo Santa María,0276
12,017,0014,El Municipio (Tijuanita),0087
12,017,0055,Colonia Vicente Guerrero,0091
12,035,0197,Colonia Ernesto Che Guevara (La Che Guevara),0598
12,035,0002,Ahuehuepan,0598
12,007,0111,La Concordia,0201
12,001,0493,La Arena,2045
12,053,0045,Palomar de las Flores,0399
12,039,0044,San Juan del Reparo Norte (San Juan del Reparo),0205
12,039,0045,San Juan del Reparo Sur (San Juan del Reparo),0205
12,039,0056,Chacalapa de Bravos,0205
12,001,0242,Bella Vista Papagayo,2045
12,001,0695,El Progreso de Cacahuatepec,1992
12,062,0065,San José,0241
12,035,0015,Platanillo,0615
17,017,0010,El Zapote,0164
12,029,0026,Amojileca,0726
16,001,0007,La Campana,0032
16,002,0070,El Charapo (Palo Alto),0025
16,003,0026,Tzintzimeo,0018
16,003,0011,Lázaro Cárdenas (La Purísima),0022
16,004,0006,Santiago Conguripo,0015
16,004,0027,San José del Maluco,002A
16,067,0036,San Isidro,0049
16,061,0040,Manzana la Cantera,0026
16,061,0041,Manzana Rancho Escondido,0026
16,006,0002,Santiago Acahuato,001A
16,006,0055,Loma de los Hoyos,0077
16,006,0222,Los Laureles,0147
16,006,0222,Los Laureles,0147
16,014,0119,Ojo de Agua de San Telmo,0064
16,008,0141,Pomaro,0122
16,008,0141,Pomaro,0122
16,008,0146,Pueblo Nuevo,0014
16,008,0043,La Cofradía de Ostula,0033
16,009,0009,Araparícuaro,0045
16,079,0020,Cuangatzio,0054
16,009,0139,La Barra (La Barra Grande),0030
16,009,0082,Las Puentes,0083
16,009,0042,Las Escobillas,0064
16,009,0110,Urapa,0064
16,009,0136,Los Tumines (Poblado de los Ates),0064
16,009,0079,El Potrero de Pablo Cuin (Altito de Pablo Cuin),0030
16,035,0089,Puerta de la Playa,005A
16,009,0076,La Playa de Guadalupe,0083
16,010,0102,Las Juntas,0101
16,010,0152,La Parota de Cuevas,0173
16,006,0125,San Juan de los Plátanos,0039
16,013,0055,Los Ejes,0048
16,013,0066,El Guayabo del Carmen,0052
16,016,0027,Quencio,0162
16,017,0025,Salto de Tepuxtepec,0032
16,050,0100,San Ramón,0111
16,036,0002,Capacho,0019
16,020,0010,Jeruco,0019
16,020,0009,Doctor Miguel Silva (San Guillermo),0019
16,020,0012,La Palma,0061
16,003,0036,Chehuayo Chico (Chehuayito),0022
16,022,0082,La Galera (La Resinera),0032
16,022,0034,Pontezuelas,0032
16,025,0006,Huecato,0053
16,026,0138,Salitre de Copala,0065
16,026,0021,Barranca Seca de Larios,0050
16,028,0020,El Sabino,0036
16,029,0089,San Martín de la Luz,0122
16,029,0013,La Candelaria,0052
16,029,0060,Ojo de Agua de Poturo,0014
16,030,0006,Colesio,0015
16,106,0010,Munguía,002A
16,030,0026,El Torreón,0034
11,010,0027,El Espinazo (Loma Bonita),001A
11,010,0011,Piedra Larga,001A
16,031,0023,La Paz,0031
16,017,0044,El Milagro,0028
16,031,0057,Yereje Cabezas,0031
16,031,0043,Emiliano Zapata (Pueblo Nuevo),0046
16,031,0109,Temazcales (Bellotal Loma de en Medio),0031
16,032,0014,Yotátiro,001A
16,034,0121,La Venta de San Andrés,0048
16,034,0129,Estanco de San Matías,0052
16,034,0058,José María Morelos (Ziripeo),0086
16,034,0373,Tierras Coloradas de San Pedro,0014
16,034,0143,La Teja,0052
16,041,0023,San José de Magallanes,0023
16,034,0202,El Retranque (La Presa de Pucuato),0071
16,034,0133,San Pedro Jácuaro (Las Joyas),0048
16,035,0152,La Gallina (Vista Hermosa),0115
16,035,0314,La Puerta del Ciruelo,0030
16,035,0087,Potrerillos de Rentería (Cupuancillo),0115
16,035,0088,Pueblo Viejo,0153
16,035,0110,Zapote de Jorullo,005A
16,035,0008,Arronjadero (La Cuesta),0153
16,035,0225,La Galera,005A
16,035,0199,Oropeo,0191
16,035,0098,San Pedro Barajas,0172
16,035,0034,Cuimbo,0064
16,035,0199,Oropeo,0191
16,035,0061,Manga de Cuimbo,0064
16,035,0225,La Galera,005A
16,035,0314,La Puerta del Ciruelo,0030
16,035,0012,Bellas Fuentes (Nuevo Centro),0172
16,035,0150,Los Ciriancitos (Lázaro Cárdenas),0204
16,037,0009,Jesús María,0054
16,038,0089,La Parota,0070
16,038,0128,Santa María,0013
16,038,0084,El Ocuaro,0032
16,038,0143,Las Trincheras,0066
16,038,0116,Sanchiqueo,009A
16,038,0023,Buenavista Tres,0140
16,038,0106,La Quetzería (La Quesería),016A
16,038,0014,Arroyo Seco,0193
16,038,0377,Pinzanangapio,023A
16,038,0010,Arua,0225
16,038,0377,Pinzanangapio,023A
12,073,0007,Alita,0442
16,038,0066,Los Hornos (La Cacamicua),0121
16,038,0144,Turitzio,0225
16,034,0527,Magallanes (Los Pinos),0052
16,063,0025,La Piedad Chiquita,0035
16,044,0017,El Zapote,0044
16,045,0003,Las Ánimas,0287
16,099,0093,Los Pinzanes,0095
16,047,0029,Huanguitío,0046
16,047,0011,El Carrizal,0012
16,017,0020,Mogotes,0013
11,002,0054,La Presa de Santa Inés,0198
16,050,0220,Lomas de Maruati [Fraccionamiento],0022
16,050,0056,Estancia de San Miguel (El Capulín),0094
16,050,0003,Apeo,0056
16,080,0066,Tupátaro,0021
16,110,0018,Huajúmbaro (Huajúmbaro de Guadalupe),0056
16,050,0059,Santa Elena,008A
16,050,0003,Apeo,0056
16,050,0006,Campo Hermoso,008A
16,050,0213,El Centenario,008A
16,080,0084,Cuartel Tercero (Tupátaro),0021
16,080,0066,Tupátaro,0021
16,051,0019,El Sabino,0049
16,051,0020,San Miguel,0049
16,052,0007,Los Amates,0050
16,052,0057,Los Coyotes,0099
16,053,0171,Zajo Grande,0024
16,001,0020,San Andrés Coapa,0013
16,053,0473,La Hacienda [Conjunto Habitacional],0058
16,053,0134,San Nicolás Obispo,0081
11,046,0127,La Cruz del Niño,0120
16,054,0009,Jururemba,0021
16,056,0004,Colonia Emiliano Zapata,0011
16,057,0198,Los Brasiles (Puerto los Brasiles),0061
16,057,0031,Las Cocinas,0038
16,059,0029,Tepenahua,0028
16,059,0008,La Ibérica (La Gotera),0028
16,067,0046,El Nuevo Vado Blanco (Tijuanita),0015
16,005,0010,La Salud,0012
16,061,0008,Manzana la Cofradía,0011
16,061,0021,San Juan,0011
16,061,0033,Ojo de Agua,0011
16,061,0025,El Soldado Anónimo,0011
16,061,0035,Los Tepetates,0011
16,061,0026,Manzana el Tejocote,0026
16,061,0042,Manzana el Paso de San Cristóbal,0026
16,061,0015,Manzana el Mortero de San Cristóbal,0026
16,061,0020,Manzana del Centro de San Cristóbal,0026
16,062,0014,Tecomatán,0042
16,044,0012,Huandacuca (Mariana),0010
16,071,0020,El Granjenal,0094
16,064,0026,Piedra Parada,0070
16,065,0007,Pomacuarán (Pomocuarán),0010
16,032,0007,San Miguel Nocutzepo,0039
16,066,0040,Tzentzénguaro,0018
16,067,0021,La Luz,0015
16,067,0045,Ziquítaro,0049
16,069,0037,El Fuerte (San Juan del Fuerte),0024
16,069,0045,El Zapote,0043
16,069,0040,Tanque de Peña,001A
16,070,0004,Villa Mendoza,0010
16,071,0024,Isaac Arriaga (Santa Ana Mancera),0018
16,044,0016,Tumbio,0063
16,071,0063,Nuevo Progreso (Casas Viejas),0056
16,071,0038,Las Ranas,0018
16,071,0017,El Fresno de Guadalupe,0126
16,071,0046,La Tepusa,0018
16,071,0052,San Nicolás,0018
16,071,0016,La Excusa,008A
16,004,0007,La Estancia del Río,0049
16,071,0051,San Miguel,0094
16,071,0035,El Pueblito,0094
16,110,0112,Colonia Ejidal Eusebio Luna (Zócalo),008A
16,076,0007,Rincón de San Andrés,0014
16,076,0013,La Flor del Agua (El Molino),0029
16,038,0524,La Cuchilla,023A
11,002,0009,La Cañada,015A
16,078,0004,Huacao,0019
16,078,0007,La Lobera,0023
16,079,0027,Españita,0054
16,079,0071,Turián Bajo (Turián el Bajo),0016
16,079,0073,Tzintzamba (La Sizamba),0054
16,079,0008,Caratzitumbio,0054
16,079,0060,Santa Ana,004A
16,079,0050,Paso del Muerto,0069
16,079,0034,Iramuco,0020
16,079,0056,El Querendal,0020
16,079,0009,El Carmen,0020
16,066,0035,Santa Juana,0056
16,079,0056,El Querendal,0020
16,079,0075,Zirahuén,0016
16,079,0072,Turirán,0069
16,079,0048,Paramuén,0054
16,080,0084,Cuartel Tercero (Tupátaro),0021
16,080,0003,El Calabozo Segunda Fracción,0017
16,093,0072,Rosa de Castilla,0015
16,081,0026,La Loma (Los Hoyos),0014
16,081,0048,El Tanque,0014
16,081,0112,La Ciranda,0029
16,082,0042,San Jerónimo Arroyo de Apo (Huatzanguío),0098
16,082,0100,Santas Marías,005A
16,082,0013,Buenavista,0079
16,009,0114,Zatzio,0030
16,082,0207,La Guardia,0011
16,082,0205,Plan de Ornelas (Aguatibia),0045
16,082,0151,El Gigante,0083
16,012,0006,La Angostura,0017
16,083,0053,Santa Catarina,0076
16,083,0004,Aguacate del Sur,0080
16,083,0058,El Tizate,0080
16,084,0006,El Cerezo,0016
16,084,0023,Los Hucuares,0035
16,085,0020,San Antonio Ocampo,0047
16,108,0200,Canindo,0787
16,084,0018,Querénguaro,0020
16,085,0024,Tengüecho,0028
16,086,0002,El Calvario (El Barreno),003A
16,086,0004,Los Charcos,0025
16,003,0008,Emiliano Zapata,0022
16,088,0032,San José de la Trinidad,0053
16,088,0014,El Cuitzillo Grande,0053
16,088,0019,Colonia Miguel Hidalgo,0034
16,088,0036,Santa María,0015
16,088,0032,San José de la Trinidad,0053
16,088,0024,Mesón Nuevo,0034
16,089,0015,El Colomo,0065
16,089,0010,Carapuato,0050
16,089,0043,Pinolapa,0031
16,089,0051,Tepemezquites,0031
16,089,0163,Fraccionamiento Santa Anita,0012
16,089,0012,La Ciénega,0046
16,079,0066,El Tarascón,0016
16,093,0021,El Real (El Real de Arriba),0049
16,093,0059,Zapateros,0015
16,093,0040,Los Trejo (Santo Niño),0015
16,094,0016,El Tecolote,0012
16,094,0008,Gil,0012
16,075,0043,La Higuerita (Colonia San Rafael),006A
16,097,0065,Chiquito el Grande,0048
16,098,0058,Cofradía de San José,0030
16,098,0042,Santa Ana,0026
16,099,0071,Mendoza y Cuirindales,0112
16,099,0080,El Olivo,0042
16,099,0022,El Cascalote del Salitre (El Salitre),0076
16,099,0093,Los Pinzanes,0095
16,099,0082,Organista y Potrerillos,0095
16,099,0061,Las Juntas del Tanque,0076
16,099,0009,Arroyo Seco,0095
16,099,0062,Las Juntas,0076
16,099,0009,Arroyo Seco,0095
16,099,0043,Chiragangueo,0108
16,073,0007,Sanambo,0065
16,101,0137,Paso Ancho,0061
16,101,0137,Paso Ancho,0061
16,102,0082,Jucutácato,0124
16,075,0019,San José de Gracia,0074
16,102,0213,El Puerto,0124
16,102,0081,Jicalán (La Pinerita),1090
16,102,0067,Las Cocinas,0069
16,062,0020,Las Malvinas (El Salate),0042
16,104,0024,Nicolás Romero,003A
16,062,0002,El Cometa,0042
16,104,0033,El Salitre,0010
16,086,0003,Las Cieneguitas,003A
16,107,0051,Pueblo Viejo (Jacarandas),0027
16,107,0012,David Franco Reyes,0101
16,107,0026,La Virgen,0031
16,108,0002,Aquiles Serdán (Santiaguillo),0058
16,108,0002,Aquiles Serdán (Santiaguillo),0058
16,108,0013,El Llano,001A
16,110,0056,San José del Rincón (El Rincón de Taimeo),0037
11,002,0088,La Soledad,0179
16,110,0103,Colonia Pino Cerdón,0056
16,110,0072,Los Trigos,0107
16,110,0018,Huajúmbaro (Huajúmbaro de Guadalupe),0056
16,110,0017,La Galera (San Joaquín Jaripeo),0107
16,110,0020,El Jaral (El Jaral Lagunillas),008A
16,110,0045,Taimeo el Chico (La Yerbabuena),0107
16,111,0011,Zirimícuaro,0015
16,111,0005,El Fresno,002A
16,112,0118,La Colonia de Aputzio,007A
16,112,0031,Macho de Agua (Quinta Manzana de Crescencio Morales),0099
16,112,0213,Tercera Manzana de Manzanillos (El Rancho),0099
16,112,0207,Zitácuaro [Parque Industrial],0099
16,112,0052,San Felipe los Alzati (Colonia Nueva),0012
16,112,0015,San Francisco Curungueo,0012
16,112,0020,Colonia Emiliano Zapata (San Juan Zitácuaro),0099
16,112,0207,Zitácuaro [Parque Industrial],0099
16,112,0154,La Mojonera,0099
16,112,0040,La Palma,007A
16,112,0081,La Y Griega,007A
16,046,0056,Las Mesitas,002A
16,112,0021,La Encarnación,0065
16,112,0027,Kilómetro Once,0099
16,112,0054,Silva de Abajo,0099
16,113,0017,Tafolla (José María Tafolla),0058
17,026,0004,Los Laureles (San José de los Laureles),0036
17,018,0031,Colonia Santa Úrsula,0335
17,020,0111,Camino Antiguo a Tepoztlán,0085
17,021,0014,Colonia Sonora,003A
17,021,0024,Colonia el Charco,003A
12,049,0016,Santa Teresa,0165
12,055,0050,Teacalco,0336
17,024,0133,Colonia Niños Héroes,039A
17,023,0003,El Vigía (San Nicolás del Monte),0053
17,002,0039,Rancho Temecatitla,0034
17,026,0003,Cuauhtempan (San Andrés Cuauhtempan),0036
17,033,0004,Popotlán (Barrio Santo Tomás),0030
17,004,0017,Palo Blanco,0147
17,004,0132,Agua Salada,0147
17,002,0025,Colonia San Francisco,0034
17,030,0021,Adolfo López Mateos,0062
17,026,0034,Colonia Joyas del Astillero,0036
17,030,0098,Cerro del Temecate,0077
17,029,0158,Emiliano Zapata (Casahuates),0860
17,029,0007,Ignacio Bastida (Santa Catarina Tlayca),0771
17,024,0004,Barranca Honda,0135
17,026,0059,Colonia el Partidor (El Capulín),0036
17,026,0007,El Ahuehuete,0036
17,026,0008,Las Vivianas,0036
17,029,0108,Tabachines,024A
17,020,0002,Colonia Ángel Bocanegra (Adolfo López Mateos),0085
17,026,0048,Colonia el Partidor,0036
17,026,0022,Unidad Habitacional Lázaro Cárdenas,0036
17,026,0019,Valle de Oaxtepec,0036
17,026,0010,Jardines de Tlayacapan,0036
17,017,0065,Colonia Valle Bonito (Los Arcos Caídos),0130
17,018,0025,Santa Cruz Milpillas,0335
17,015,0010,El Rodeo,009A
17,018,0025,Santa Cruz Milpillas,0335
17,020,0113,Lomas del Pedregal,0085
17,007,0074,Colonia Rodolfo López de Nava (Los Naranjos),1185
17,007,0118,Colonia Rancho Alegre (Kilómetro 7.5),1185
17,007,0123,Colonia Milpillas,1185
17,007,0139,Colonia Unidad Deportiva,1185
17,007,0146,Lomas Verdes de Ahuatepec,1185
17,007,0107,Cerritos de García,1185
17,026,0008,Las Vivianas,0036
17,011,0068,Colonia Josefa Ortiz de Domínguez,0457
17,029,0117,El Fortín,0220
17,004,0028,El Vergel,0170
17,024,0134,Fraccionamiento Bonanza (Condominios Pontevedra),039A
18,001,0102,El Tigre,0031
18,001,0089,San Dieguito de Abajo,0116
18,016,0050,Tierra Generosa,0161
18,014,0006,Colonia el Ahualamo,010A
18,002,0009,Las Cebollas,0058
18,002,0016,La Gloria,001A
18,004,0093,Lima de Abajo,0141
18,020,0046,Lo de Marcos,0022
18,004,0132,Las Piedras,0141
18,004,0315,Buenavista,0141
18,004,0089,Juan Escutia (Borbollón),0086
18,006,0040,San José de Gracia (El Pueblito),0131
18,004,0564,El Refilión,0086
18,008,0004,Aquiles Serdán,0028
18,008,0021,Testerazo,0028
18,009,1195,Ciénega del Mango,0646
18,009,0665,Las Guacamayas,0538
18,011,0015,Juan Escutia,0023
18,010,0036,El Tamarindo,0365
18,015,0406,Reynosa,0126
18,002,0038,Tetitlán,001A
18,002,0034,Santa Isabel,001A
18,002,0039,Uzeta,001A
18,013,0011,Puerta del Río,0013
18,013,0015,Tepetiltic,0013
18,012,0006,Boca del Asadero,0016
18,012,0013,La Culebra,0020
18,011,0010,Heroico Batallón de San Blas (La Noria),0023
18,015,0054,El Puente,0234
18,015,0028,Gavilán Chico,0234
18,015,0022,El Corte (El Tuchi),0234
18,001,0016,El Tejón (El Cantón),0027
18,016,0043,Río Viejo,0049
18,016,0004,Antonio R. Laureles,0157
18,016,0006,El Arrayán,0161
18,016,0079,El Macho (Pozo de Higueras II),0157
18,017,0645,Valles del Nayar,0417
18,017,0121,La Fortuna,0830
18,017,0106,Bellavista,0830
18,019,0155,El Pinal,0318
11,006,0010,El Durazno,0017
22,002,0245,La Tinaja,0105
22,004,0104,Santa Bárbara,0097
22,007,0002,Barreras,0031
22,004,0129,Vizarrón de Montes,0063
22,004,0215,La Presa (La Nueva Presita),0133
22,004,0065,La Mesa Providencia,010A
22,004,0015,Boyé,010A
22,004,0129,Vizarrón de Montes,0063
22,007,0286,Cadereyta [Parque Industrial],0012
22,018,0043,Sabino de San Ambrosio,0069
22,018,0119,El Tule,004A
22,018,0012,El Cerrito Parado,004A
22,001,0060,La Cruz (San Bartolo),0038
22,001,0020,La Ladera,0080
